problem_id,rating,tags
1385_D,1500.0,"['bitmasks', 'brute force', 'divide and conquer', 'dp', 'implementation']"
1385_C,1200.0,['greedy']
1385_B,800.0,['greedy']
1385_A,800.0,['math']
1384_B2,2200.0,"['constructive algorithms', 'dp', 'greedy', 'implementation']"
1384_B1,1900.0,"['brute force', 'dp', 'greedy']"
1384_A,1200.0,"['constructive algorithms', 'greedy', 'strings']"
1383_F,3200.0,"['flows', 'graphs']"
1383_E,2800.0,"['combinatorics', 'data structures', 'dp']"
1383_D,2800.0,"['brute force', 'constructive algorithms', 'graphs', 'greedy', 'sortings']"
1383_C,3100.0,"['bitmasks', 'dp', 'graphs', 'trees']"
1383_B,1900.0,"['bitmasks', 'constructive algorithms', 'dp', 'games', 'greedy', 'math']"
1383_A,1700.0,"['dsu', 'graphs', 'greedy', 'sortings', 'strings', 'trees', 'two pointers']"
1382_B,1100.0,"['dp', 'games']"
1382_A,800.0,['brute force']
1381_E,3300.0,"['geometry', 'math', 'sortings']"
1381_D,3000.0,"['dfs and similar', 'dp', 'greedy', 'trees', 'two pointers']"
1381_C,2500.0,"['constructive algorithms', 'graph matchings', 'greedy', 'implementation', 'sortings', 'two pointers']"
1381_B,1800.0,['dp']
1381_A2,1700.0,"['constructive algorithms', 'data structures', 'implementation', 'strings', 'two pointers']"
1381_A1,1300.0,"['constructive algorithms', 'data structures', 'strings']"
1380_G,2600.0,"['greedy', 'math', 'probabilities']"
1380_F,2600.0,"['data structures', 'dp', 'matrices']"
1380_E,2300.0,"['data structures', 'dsu', 'implementation', 'trees']"
1380_D,2000.0,"['constructive algorithms', 'greedy', 'implementation', 'math', 'two pointers']"
1380_C,1400.0,"['brute force', 'dp', 'greedy', 'implementation', 'sortings']"
1380_B,1400.0,['greedy']
1380_A,900.0,"['brute force', 'data structures']"
1379_F2,2800.0,"['data structures', 'divide and conquer']"
1379_F1,2700.0,"['binary search', 'data structures']"
1379_E,2800.0,"['constructive algorithms', 'divide and conquer', 'dp', 'math', 'trees']"
1379_D,2300.0,"['binary search', 'brute force', 'data structures', 'sortings', 'two pointers']"
1379_C,2000.0,"['binary search', 'brute force', 'data structures', 'dfs and similar', 'dp', 'greedy', 'sortings', 'two pointers']"
1379_B,1500.0,"['binary search', 'brute force', 'math', 'number theory']"
1379_A,1500.0,"['brute force', 'implementation', 'strings']"
1375_I,3500.0,"['geometry', 'math', 'matrices', 'number theory']"
1375_H,3300.0,"['constructive algorithms', 'divide and conquer']"
1375_G,2800.0,"['brute force', 'constructive algorithms', 'dfs and similar', 'graph matchings', 'graphs', 'trees']"
1375_F,2600.0,"['constructive algorithms', 'games', 'interactive', 'math']"
1375_E,2500.0,"['constructive algorithms', 'greedy', 'sortings']"
1375_D,1900.0,"['brute force', 'constructive algorithms', 'sortings']"
1375_C,1400.0,"['constructive algorithms', 'data structures', 'greedy']"
1375_B,1200.0,"['constructive algorithms', 'greedy']"
1375_A,1100.0,"['constructive algorithms', 'math']"
1374_F,2400.0,"['brute force', 'constructive algorithms', 'implementation', 'sortings']"
1374_E2,2500.0,"['data structures', 'greedy', 'implementation', 'sortings', 'ternary search', 'two pointers']"
1374_E1,1600.0,"['data structures', 'greedy', 'sortings']"
1374_D,1400.0,"['math', 'sortings', 'two pointers']"
1374_C,1000.0,"['greedy', 'strings']"
1374_B,900.0,['math']
1374_A,800.0,['math']
1373_G,2600.0,"['data structures', 'divide and conquer', 'greedy']"
1373_F,2400.0,"['binary search', 'constructive algorithms', 'data structures', 'greedy']"
1373_E,2200.0,"['brute force', 'constructive algorithms', 'dp', 'greedy']"
1373_D,1600.0,"['divide and conquer', 'dp', 'greedy', 'implementation']"
1373_C,1300.0,['math']
1373_B,900.0,['games']
1373_A,1000.0,"['greedy', 'implementation', 'math']"
1372_F,2700.0,"['binary search', 'divide and conquer', 'interactive']"
1372_E,2900.0,"['dp', 'greedy', 'two pointers']"
1372_D,2100.0,"['brute force', 'dp', 'games', 'greedy']"
1372_C,1500.0,"['constructive algorithms', 'math']"
1372_B,1300.0,"['greedy', 'math', 'number theory']"
1372_A,800.0,"['constructive algorithms', 'implementation']"
1371_F,2800.0,"['data structures', 'divide and conquer', 'implementation']"
1371_E2,2300.0,"['binary search', 'combinatorics', 'dp', 'math', 'number theory', 'sortings']"
1371_E1,1900.0,"['binary search', 'brute force', 'combinatorics', 'math', 'number theory', 'sortings']"
1371_D,1600.0,"['constructive algorithms', 'greedy', 'implementation']"
1371_C,1300.0,"['greedy', 'implementation', 'math']"
1371_B,1200.0,['math']
1371_A,800.0,['math']
1370_F2,2700.0,"['binary search', 'dfs and similar', 'graphs', 'interactive', 'shortest paths', 'trees']"
1370_F1,2400.0,"['binary search', 'dfs and similar', 'graphs', 'interactive', 'shortest paths', 'trees']"
1370_E,2100.0,"['binary search', 'constructive algorithms', 'data structures', 'greedy']"
1370_D,2000.0,"['binary search', 'dp', 'dsu', 'greedy', 'implementation']"
1370_C,1400.0,"['games', 'math', 'number theory']"
1370_B,1100.0,"['constructive algorithms', 'math', 'number theory']"
1370_A,800.0,"['greedy', 'implementation', 'math', 'number theory']"
1369_F,2700.0,"['dfs and similar', 'dp', 'games']"
1369_E,2400.0,"['data structures', 'dfs and similar', 'greedy', 'implementation', 'sortings']"
1369_D,1900.0,"['dp', 'graphs', 'greedy', 'math', 'trees']"
1369_C,1400.0,"['greedy', 'math', 'sortings', 'two pointers']"
1369_B,1200.0,"['greedy', 'implementation', 'strings']"
1369_A,800.0,"['geometry', 'math']"
1368_H2,3500.0,[]
1368_H1,3300.0,"['dp', 'flows', 'greedy']"
1368_G,3200.0,"['data structures', 'geometry', 'graphs', 'trees']"
1368_F,2600.0,"['games', 'implementation', 'interactive', 'math']"
1368_E,2500.0,"['constructive algorithms', 'graphs', 'greedy']"
1368_D,1700.0,"['bitmasks', 'greedy', 'math']"
1368_C,1500.0,['constructive algorithms']
1368_B,1500.0,"['brute force', 'constructive algorithms', 'greedy', 'math', 'strings']"
1368_A,800.0,"['brute force', 'greedy', 'implementation', 'math']"
1367_F2,2400.0,"['binary search', 'data structures', 'dp', 'greedy', 'sortings', 'two pointers']"
1367_F1,2100.0,"['dp', 'greedy', 'two pointers']"
1367_E,1900.0,"['brute force', 'dfs and similar', 'dp', 'graphs', 'greedy', 'number theory']"
1367_D,1800.0,"['constructive algorithms', 'greedy', 'implementation', 'sortings']"
1367_C,1300.0,"['constructive algorithms', 'greedy', 'math']"
1367_B,800.0,"['greedy', 'math']"
1367_A,800.0,"['implementation', 'strings']"
1366_G,2700.0,"['data structures', 'dp', 'strings']"
1366_F,2700.0,"['binary search', 'dp', 'geometry', 'graphs']"
1366_E,2100.0,"['binary search', 'brute force', 'combinatorics', 'constructive algorithms', 'dp', 'two pointers']"
1366_D,2000.0,"['constructive algorithms', 'math', 'number theory']"
1366_C,1500.0,"['greedy', 'math']"
1366_B,1300.0,"['math', 'two pointers']"
1366_A,1100.0,"['binary search', 'greedy', 'math']"
1365_G,2800.0,"['bitmasks', 'combinatorics', 'constructive algorithms', 'interactive', 'math']"
1365_F,2100.0,"['constructive algorithms', 'implementation', 'sortings']"
1365_E,1900.0,"['brute force', 'constructive algorithms']"
1365_D,1700.0,"['constructive algorithms', 'dfs and similar', 'dsu', 'graphs', 'greedy', 'implementation', 'shortest paths']"
1365_C,1400.0,"['constructive algorithms', 'data structures', 'greedy', 'implementation']"
1365_B,1300.0,"['constructive algorithms', 'implementation']"
1365_A,1100.0,"['games', 'greedy', 'implementation']"
1364_E,2700.0,"['bitmasks', 'constructive algorithms', 'divide and conquer', 'interactive', 'probabilities']"
1364_D,2100.0,"['constructive algorithms', 'dfs and similar', 'graphs', 'greedy', 'implementation', 'trees']"
1364_C,1600.0,"['brute force', 'constructive algorithms', 'greedy']"
1364_B,1300.0,"['greedy', 'two pointers']"
1364_A,1200.0,"['brute force', 'data structures', 'number theory', 'two pointers']"
1363_F,2600.0,"['dp', 'strings']"
1363_E,2000.0,"['dfs and similar', 'dp', 'greedy', 'trees']"
1363_D,2100.0,"['binary search', 'implementation', 'interactive', 'math']"
1363_C,1600.0,"['games', 'trees']"
1363_B,1400.0,"['implementation', 'strings']"
1363_A,1200.0,"['brute force', 'implementation', 'math']"
1362_C,1400.0,"['bitmasks', 'greedy', 'math']"
1362_B,1200.0,"['bitmasks', 'brute force']"
1362_A,1000.0,['implementation']
1361_F,3300.0,"['data structures', 'implementation', 'math']"
1361_E,3000.0,"['dfs and similar', 'graphs', 'probabilities', 'trees']"
1361_D,2900.0,"['greedy', 'implementation', 'math', 'trees']"
1361_C,2500.0,"['binary search', 'bitmasks', 'constructive algorithms', 'dfs and similar', 'dsu', 'graphs']"
1361_B,1900.0,"['greedy', 'implementation', 'math', 'sortings']"
1361_A,1700.0,"['constructive algorithms', 'graphs', 'greedy', 'sortings']"
1360_H,2100.0,"['binary search', 'bitmasks', 'brute force', 'constructive algorithms']"
1360_G,1900.0,"['constructive algorithms', 'greedy', 'math']"
1360_F,1700.0,"['bitmasks', 'brute force', 'constructive algorithms', 'dp', 'hashing', 'strings']"
1360_E,1300.0,"['dp', 'graphs', 'implementation', 'shortest paths']"
1360_D,1300.0,"['math', 'number theory']"
1360_C,1100.0,"['constructive algorithms', 'graph matchings', 'greedy', 'sortings']"
1360_B,800.0,"['greedy', 'sortings']"
1360_A,800.0,"['greedy', 'math']"
1359_F,2900.0,"['binary search', 'brute force', 'data structures', 'geometry', 'math']"
1359_E,2000.0,"['combinatorics', 'math', 'number theory']"
1359_D,2000.0,"['data structures', 'dp', 'implementation', 'two pointers']"
1359_C,1700.0,"['binary search', 'math']"
1359_B,1000.0,"['brute force', 'dp', 'greedy', 'implementation', 'two pointers']"
1359_A,1000.0,"['brute force', 'greedy', 'math']"
1358_F,2700.0,"['binary search', 'constructive algorithms', 'greedy', 'implementation']"
1358_E,2400.0,"['constructive algorithms', 'data structures', 'greedy', 'implementation']"
1358_D,1900.0,"['binary search', 'brute force', 'greedy', 'implementation', 'two pointers']"
1358_C,1600.0,['math']
1358_B,1000.0,"['greedy', 'sortings']"
1358_A,800.0,"['greedy', 'math']"
1355_F,2600.0,"['constructive algorithms', 'interactive', 'number theory']"
1355_E,2100.0,"['binary search', 'greedy', 'math', 'sortings', 'ternary search']"
1355_D,1400.0,"['constructive algorithms', 'math']"
1355_C,1800.0,"['binary search', 'implementation', 'math', 'two pointers']"
1355_B,1200.0,"['dp', 'greedy', 'sortings']"
1355_A,1200.0,"['brute force', 'implementation', 'math']"
1354_G,2600.0,"['binary search', 'interactive', 'probabilities']"
1354_F,2500.0,"['constructive algorithms', 'dp', 'flows', 'graph matchings', 'greedy', 'sortings']"
1354_E,2100.0,"['dfs and similar', 'dp', 'graphs']"
1354_D,1900.0,"['binary search', 'data structures']"
1354_C2,2000.0,"['binary search', 'brute force', 'geometry', 'math']"
1354_C1,1400.0,"['binary search', 'geometry', 'math', 'ternary search']"
1354_B,1200.0,"['binary search', 'dp', 'implementation', 'two pointers']"
1354_A,900.0,['math']
1353_F,2200.0,"['brute force', 'dp']"
1353_E,1900.0,"['brute force', 'dp', 'greedy']"
1353_D,1600.0,"['constructive algorithms', 'data structures', 'sortings']"
1353_C,1000.0,['math']
1353_B,800.0,"['greedy', 'sortings']"
1353_A,800.0,"['constructive algorithms', 'greedy', 'math']"
1352_G,1600.0,['constructive algorithms']
1352_F,1500.0,"['constructive algorithms', 'dfs and similar', 'math']"
1352_E,1500.0,"['brute force', 'implementation', 'two pointers']"
1352_D,1300.0,['implementation']
1352_C,1200.0,"['binary search', 'math']"
1352_B,1200.0,"['constructive algorithms', 'math']"
1352_A,800.0,"['implementation', 'math']"
1351_C,1400.0,"['data structures', 'implementation']"
1351_B,900.0,"['brute force', 'implementation', 'math']"
1351_A,800.0,['implementation']
1350_B,1400.0,"['dp', 'math', 'number theory']"
1350_A,900.0,['math']
1349_F2,3500.0,"['dp', 'fft', 'math']"
1349_F1,3100.0,"['dp', 'fft', 'math']"
1349_E,3500.0,"['constructive algorithms', 'dp', 'greedy']"
1349_D,3200.0,"['math', 'probabilities']"
1349_C,2000.0,"['dfs and similar', 'graphs', 'implementation', 'shortest paths']"
1349_B,2000.0,"['constructive algorithms', 'greedy', 'math']"
1349_A,1600.0,"['data structures', 'math', 'number theory']"
1348_F,2600.0,"['data structures', 'dfs and similar', 'graphs', 'greedy']"
1348_E,2400.0,"['brute force', 'dp', 'greedy', 'math']"
1348_D,1900.0,"['binary search', 'constructive algorithms', 'greedy', 'implementation', 'math']"
1348_C,1600.0,"['constructive algorithms', 'greedy', 'sortings', 'strings']"
1348_B,1400.0,"['constructive algorithms', 'data structures', 'greedy', 'sortings']"
1348_A,800.0,"['greedy', 'math']"
1346_I,2900.0,"['*special', 'dp']"
1346_H,2700.0,"['*special', 'data structures', 'games']"
1346_G,2300.0,"['*special', 'math', 'number theory']"
1346_F,2000.0,"['*special', 'data structures', 'greedy', 'math']"
1346_E,1700.0,"['*special', 'dp', 'graphs']"
1346_D,1600.0,"['*special', 'graphs', 'greedy']"
1346_C,1600.0,"['*special', 'greedy', 'sortings']"
1346_B,1400.0,"['*special', 'greedy']"
1346_A,1000.0,"['*special', 'math']"
1345_B,1100.0,"['binary search', 'brute force', 'dp', 'math']"
1345_A,800.0,['math']
1344_F,3200.0,['matrices']
1344_E,3100.0,"['data structures', 'trees']"
1344_D,2700.0,"['binary search', 'greedy', 'math']"
1344_C,2600.0,"['dfs and similar', 'dp', 'graphs', 'math']"
1344_B,2000.0,"['constructive algorithms', 'dfs and similar', 'dsu', 'graphs']"
1344_A,1600.0,"['math', 'number theory', 'sortings']"
1343_F,2400.0,"['brute force', 'constructive algorithms', 'data structures', 'greedy', 'implementation']"
1343_E,2100.0,"['brute force', 'graphs', 'greedy', 'shortest paths', 'sortings']"
1343_D,1700.0,"['brute force', 'data structures', 'greedy', 'two pointers']"
1343_C,1200.0,"['dp', 'greedy', 'two pointers']"
1343_B,800.0,"['constructive algorithms', 'math']"
1343_A,900.0,"['brute force', 'math']"
1342_F,3000.0,"['bitmasks', 'brute force', 'dp']"
1342_E,2300.0,"['combinatorics', 'fft', 'math']"
1342_D,1900.0,"['binary search', 'constructive algorithms', 'data structures', 'greedy', 'sortings', 'two pointers']"
1342_C,1600.0,"['math', 'number theory']"
1342_B,1100.0,"['constructive algorithms', 'strings']"
1342_A,1000.0,"['greedy', 'math']"
1341_B,1300.0,"['greedy', 'implementation']"
1341_A,900.0,['math']
1340_F,3300.0,"['brute force', 'data structures', 'hashing']"
1340_E,3000.0,"['graphs', 'interactive', 'probabilities']"
1340_D,2600.0,"['constructive algorithms', 'dfs and similar', 'graphs', 'trees']"
1340_C,2400.0,"['dfs and similar', 'dp', 'graphs', 'shortest paths']"
1340_B,1700.0,"['bitmasks', 'dp', 'graphs', 'greedy']"
1340_A,1500.0,"['brute force', 'data structures', 'greedy', 'implementation']"
1339_B,1200.0,"['constructive algorithms', 'sortings']"
1339_A,900.0,"['brute force', 'dp', 'implementation', 'math']"
1338_E,3500.0,['graphs']
1338_D,2700.0,"['constructive algorithms', 'dfs and similar', 'dp', 'math', 'trees']"
1338_C,2200.0,"['bitmasks', 'brute force', 'constructive algorithms', 'divide and conquer', 'math']"
1338_B,1800.0,"['bitmasks', 'constructive algorithms', 'dfs and similar', 'greedy', 'math', 'trees']"
1338_A,1500.0,"['greedy', 'math']"
1337_B,900.0,"['greedy', 'implementation', 'math']"
1337_A,800.0,"['constructive algorithms', 'math']"
1336_F,3500.0,"['data structures', 'divide and conquer', 'graphs', 'trees']"
1336_E2,3500.0,"['bitmasks', 'brute force', 'combinatorics', 'math']"
1336_E1,2700.0,"['bitmasks', 'brute force', 'combinatorics', 'math']"
1336_D,3200.0,"['constructive algorithms', 'interactive']"
1336_C,2200.0,"['dp', 'strings']"
1336_B,1700.0,"['binary search', 'greedy', 'math', 'sortings', 'two pointers']"
1336_A,1600.0,"['dfs and similar', 'dp', 'greedy', 'sortings', 'trees']"
1335_F,2200.0,"['data structures', 'dfs and similar', 'dsu', 'graphs', 'greedy', 'matrices']"
1335_E2,1800.0,"['brute force', 'data structures', 'dp', 'two pointers']"
1335_E1,1700.0,"['binary search', 'brute force', 'data structures', 'dp', 'two pointers']"
1335_D,1300.0,"['constructive algorithms', 'implementation']"
1335_C,1100.0,"['binary search', 'greedy', 'implementation', 'sortings']"
1335_B,900.0,['constructive algorithms']
1335_A,800.0,['math']
1334_G,2900.0,"['bitmasks', 'brute force', 'fft']"
1334_F,2500.0,"['binary search', 'data structures', 'dp', 'greedy']"
1334_E,2200.0,"['combinatorics', 'graphs', 'greedy', 'math', 'number theory']"
1334_D,1800.0,"['constructive algorithms', 'graphs', 'greedy', 'implementation']"
1334_C,1600.0,"['brute force', 'constructive algorithms', 'greedy', 'math']"
1334_B,1100.0,"['greedy', 'sortings']"
1334_A,1200.0,"['implementation', 'math']"
1333_F,2200.0,"['greedy', 'implementation', 'math', 'number theory', 'sortings', 'two pointers']"
1333_E,2400.0,"['brute force', 'constructive algorithms']"
1333_D,2100.0,"['brute force', 'constructive algorithms', 'games', 'graphs', 'greedy', 'implementation', 'sortings']"
1333_C,1700.0,"['binary search', 'data structures', 'implementation', 'two pointers']"
1333_B,1100.0,"['greedy', 'implementation']"
1333_A,1000.0,['constructive algorithms']
1332_G,3100.0,['data structures']
1332_F,2500.0,"['dfs and similar', 'dp', 'trees']"
1332_E,2100.0,"['combinatorics', 'constructive algorithms', 'math', 'matrices']"
1332_D,1700.0,"['bitmasks', 'constructive algorithms', 'math']"
1332_C,1500.0,"['dfs and similar', 'dsu', 'greedy', 'implementation', 'strings']"
1332_B,1400.0,"['brute force', 'constructive algorithms', 'greedy', 'math', 'number theory']"
1332_A,1100.0,"['greedy', 'implementation', 'math']"
1330_B,1400.0,"['implementation', 'math']"
1330_A,900.0,['implementation']
1329_E,3300.0,"['binary search', 'greedy']"
1329_D,3100.0,"['constructive algorithms', 'data structures']"
1329_C,2400.0,"['constructive algorithms', 'data structures', 'greedy', 'implementation']"
1329_B,1700.0,"['bitmasks', 'combinatorics', 'math']"
1329_A,1800.0,"['constructive algorithms', 'greedy', 'implementation', 'math']"
1328_F,2200.0,['greedy']
1328_E,1900.0,"['dfs and similar', 'graphs', 'trees']"
1328_D,1800.0,"['constructive algorithms', 'dp', 'graphs', 'greedy', 'math']"
1328_C,1200.0,"['greedy', 'implementation']"
1328_B,1300.0,"['binary search', 'brute force', 'combinatorics', 'implementation', 'math']"
1328_A,800.0,['math']
1327_G,2800.0,"['bitmasks', 'dp', 'string suffix structures']"
1327_F,2500.0,"['bitmasks', 'combinatorics', 'data structures', 'dp', 'two pointers']"
1327_E,1800.0,"['combinatorics', 'dp', 'math']"
1327_D,2200.0,"['brute force', 'dfs and similar', 'graphs', 'math', 'number theory']"
1327_C,1600.0,"['constructive algorithms', 'implementation']"
1327_B,1200.0,"['brute force', 'graphs', 'greedy']"
1327_A,1100.0,['math']
1326_G,3500.0,"['dp', 'geometry', 'trees']"
1326_F2,3200.0,"['bitmasks', 'dp', 'math']"
1326_F1,2600.0,"['bitmasks', 'brute force', 'dp', 'meet-in-the-middle']"
1326_E,2400.0,"['data structures', 'two pointers']"
1326_D2,1800.0,"['binary search', 'greedy', 'hashing', 'string suffix structures', 'strings']"
1326_D1,1500.0,"['hashing', 'string suffix structures', 'strings']"
1326_C,1300.0,"['combinatorics', 'greedy', 'math']"
1326_B,900.0,"['implementation', 'math']"
1326_A,1000.0,"['constructive algorithms', 'number theory']"
1325_F,2500.0,"['constructive algorithms', 'dfs and similar', 'graphs', 'greedy']"
1325_E,2600.0,"['brute force', 'dfs and similar', 'graphs', 'number theory', 'shortest paths']"
1325_D,1700.0,"['bitmasks', 'constructive algorithms', 'greedy', 'number theory']"
1325_C,1500.0,"['constructive algorithms', 'dfs and similar', 'greedy', 'trees']"
1325_B,800.0,"['greedy', 'implementation']"
1325_A,800.0,"['constructive algorithms', 'greedy', 'number theory']"
1324_F,1800.0,"['dfs and similar', 'dp', 'graphs', 'trees']"
1324_E,1700.0,"['dp', 'implementation']"
1324_D,1400.0,"['binary search', 'data structures', 'sortings', 'two pointers']"
1324_C,1100.0,"['binary search', 'data structures', 'dfs and similar', 'greedy', 'implementation']"
1324_B,1100.0,"['brute force', 'strings']"
1324_A,900.0,"['implementation', 'number theory']"
1323_B,1500.0,"['binary search', 'greedy', 'implementation']"
1323_A,800.0,"['brute force', 'dp', 'greedy', 'implementation']"
1322_F,3500.0,"['dp', 'trees']"
1322_E,3300.0,['data structures']
1322_D,2800.0,"['bitmasks', 'dp']"
1322_C,2300.0,"['graphs', 'hashing', 'math', 'number theory']"
1322_B,2100.0,"['binary search', 'bitmasks', 'constructive algorithms', 'data structures', 'math', 'sortings']"
1322_A,1300.0,['greedy']
1321_C,1600.0,"['brute force', 'constructive algorithms', 'greedy', 'strings']"
1321_A,900.0,['greedy']
1320_F,3500.0,['brute force']
1320_E,3000.0,"['data structures', 'dfs and similar', 'dp', 'shortest paths', 'trees']"
1320_D,2500.0,"['data structures', 'hashing', 'strings']"
1320_C,2000.0,"['brute force', 'data structures', 'sortings']"
1320_B,1700.0,"['dfs and similar', 'graphs', 'shortest paths']"
1320_A,1400.0,"['data structures', 'dp', 'greedy', 'math', 'sortings']"
1316_F,2800.0,"['data structures', 'divide and conquer', 'probabilities']"
1316_E,2300.0,"['bitmasks', 'dp', 'greedy', 'sortings']"
1316_D,2000.0,"['constructive algorithms', 'dfs and similar', 'graphs', 'implementation']"
1316_C,1800.0,"['constructive algorithms', 'math', 'ternary search']"
1316_B,1400.0,"['brute force', 'constructive algorithms', 'implementation', 'sortings', 'strings']"
1316_A,800.0,['implementation']
1315_C,1200.0,['greedy']
1315_B,1300.0,"['binary search', 'dp', 'greedy', 'strings']"
1315_A,800.0,['implementation']
1313_E,2700.0,"['data structures', 'hashing', 'strings', 'two pointers']"
1313_D,2500.0,"['bitmasks', 'dp', 'implementation']"
1313_C2,1900.0,"['data structures', 'dp', 'greedy']"
1313_C1,1500.0,"['brute force', 'data structures', 'dp', 'greedy']"
1313_B,1700.0,"['constructive algorithms', 'greedy', 'implementation', 'math']"
1313_A,900.0,"['brute force', 'greedy', 'implementation']"
1312_G,2600.0,"['data structures', 'dfs and similar', 'dp']"
1312_F,2500.0,"['games', 'two pointers']"
1312_E,2100.0,"['dp', 'greedy']"
1312_D,1700.0,"['combinatorics', 'math']"
1312_C,1400.0,"['bitmasks', 'greedy', 'implementation', 'math', 'number theory', 'ternary search']"
1312_B,1000.0,"['constructive algorithms', 'sortings']"
1312_A,800.0,"['geometry', 'greedy', 'math', 'number theory']"
1311_F,1900.0,"['data structures', 'divide and conquer', 'implementation', 'sortings']"
1311_E,2200.0,"['brute force', 'constructive algorithms', 'trees']"
1311_D,2000.0,"['brute force', 'math']"
1311_C,1300.0,['brute force']
1311_B,1200.0,"['dfs and similar', 'sortings']"
1311_A,800.0,"['greedy', 'implementation', 'math']"
1310_F,3400.0,"['math', 'number theory']"
1310_E,2900.0,['dp']
1310_D,2300.0,"['dp', 'graphs', 'probabilities']"
1310_C,2800.0,"['binary search', 'dp', 'strings']"
1310_B,2500.0,"['dp', 'implementation']"
1310_A,1700.0,"['data structures', 'greedy', 'sortings']"
1307_G,3100.0,"['flows', 'graphs', 'shortest paths']"
1307_F,3300.0,"['dfs and similar', 'dsu', 'trees']"
1307_E,2500.0,"['binary search', 'combinatorics', 'dp', 'greedy', 'implementation', 'math']"
1307_D,1900.0,"['binary search', 'data structures', 'dfs and similar', 'graphs', 'greedy', 'shortest paths', 'sortings']"
1307_C,1500.0,"['brute force', 'dp', 'math', 'strings']"
1307_B,1300.0,"['geometry', 'greedy', 'math']"
1307_A,800.0,"['greedy', 'implementation']"
1305_H,3500.0,"['binary search', 'greedy']"
1305_G,3500.0,"['bitmasks', 'brute force', 'dp', 'dsu', 'graphs']"
1305_F,2500.0,"['math', 'number theory', 'probabilities']"
1305_E,2200.0,"['constructive algorithms', 'greedy', 'implementation', 'math']"
1305_D,1900.0,"['constructive algorithms', 'dfs and similar', 'interactive', 'trees']"
1305_C,1600.0,"['brute force', 'combinatorics', 'math', 'number theory']"
1305_B,1200.0,"['constructive algorithms', 'greedy', 'strings', 'two pointers']"
1305_A,800.0,"['brute force', 'constructive algorithms', 'greedy', 'sortings']"
1304_F2,2400.0,"['data structures', 'dp', 'greedy']"
1304_F1,2300.0,"['data structures', 'dp']"
1304_E,2000.0,"['data structures', 'dfs and similar', 'shortest paths', 'trees']"
1304_D,1800.0,"['constructive algorithms', 'graphs', 'greedy', 'two pointers']"
1304_C,1500.0,"['dp', 'greedy', 'implementation', 'sortings', 'two pointers']"
1304_B,1100.0,"['brute force', 'constructive algorithms', 'greedy', 'implementation', 'strings']"
1304_A,800.0,['math']
1303_G,2700.0,"['data structures', 'divide and conquer', 'geometry', 'trees']"
1303_F,2800.0,"['dsu', 'implementation']"
1303_E,2200.0,"['dp', 'strings']"
1303_D,1900.0,"['bitmasks', 'greedy']"
1303_C,1600.0,"['dfs and similar', 'greedy', 'implementation']"
1303_B,1400.0,['math']
1303_A,800.0,"['implementation', 'strings']"
1301_F,2600.0,"['dfs and similar', 'graphs', 'implementation', 'shortest paths']"
1301_E,2500.0,"['binary search', 'data structures', 'dp', 'implementation']"
1301_D,2000.0,"['constructive algorithms', 'graphs', 'implementation']"
1301_C,1700.0,"['binary search', 'combinatorics', 'greedy', 'math', 'strings']"
1301_B,1500.0,"['binary search', 'greedy', 'ternary search']"
1301_A,800.0,"['implementation', 'strings']"
1300_B,1000.0,"['greedy', 'implementation', 'sortings']"
1300_A,800.0,"['implementation', 'math']"
1299_E,3400.0,"['interactive', 'math']"
1299_D,3000.0,"['bitmasks', 'combinatorics', 'dfs and similar', 'dp', 'graphs', 'graphs', 'math', 'trees']"
1299_C,2100.0,"['data structures', 'geometry', 'greedy']"
1299_B,1800.0,['geometry']
1299_A,1500.0,"['brute force', 'greedy', 'math']"
1296_F,2100.0,"['constructive algorithms', 'dfs and similar', 'greedy', 'sortings', 'trees']"
1296_E2,2000.0,"['data structures', 'dp']"
1296_E1,1800.0,"['constructive algorithms', 'dp', 'graphs', 'greedy', 'sortings']"
1296_D,1500.0,"['greedy', 'sortings']"
1296_C,1500.0,"['data structures', 'implementation']"
1296_B,900.0,['math']
1296_A,800.0,['math']
1295_F,2700.0,"['combinatorics', 'dp', 'probabilities']"
1295_E,2200.0,"['data structures', 'divide and conquer']"
1295_D,1800.0,"['math', 'number theory']"
1295_C,1600.0,"['dp', 'greedy', 'strings']"
1295_B,1700.0,"['math', 'strings']"
1295_A,900.0,['greedy']
1294_F,2000.0,"['dfs and similar', 'dp', 'greedy', 'trees']"
1294_E,1900.0,"['greedy', 'implementation', 'math']"
1294_D,1600.0,"['data structures', 'greedy', 'implementation', 'math']"
1294_C,1300.0,"['greedy', 'math', 'number theory']"
1294_B,1200.0,"['implementation', 'sortings']"
1294_A,800.0,['math']
1293_B,1000.0,"['combinatorics', 'greedy', 'math']"
1293_A,1100.0,"['binary search', 'brute force', 'implementation']"
1292_F,3500.0,"['bitmasks', 'combinatorics', 'dp']"
1292_E,3500.0,"['constructive algorithms', 'greedy', 'interactive', 'math']"
1292_D,2700.0,"['dp', 'graphs', 'greedy', 'math', 'number theory', 'trees']"
1292_C,2300.0,"['combinatorics', 'dfs and similar', 'dp', 'greedy', 'trees']"
1292_B,1700.0,"['brute force', 'constructive algorithms', 'geometry', 'greedy', 'implementation']"
1292_A,1400.0,"['data structures', 'dsu', 'implementation']"
1291_F,2800.0,"['graphs', 'interactive']"
1291_B,1300.0,"['greedy', 'implementation']"
1291_A,900.0,"['greedy', 'math', 'strings']"
1290_F,3500.0,['dp']
